"Obs","age","male","xeduc","raceeth","marstat","pcyears","workyrs","pcincQ","ksaimeQ","fpchome","censusPoverty","pcretacct","pcwlth","pcwlthret","year","_TYPE_","_PAGE_","_TABLE_","count_Sum","below100_Mean","below200_Mean","xSSIe_Mean","pctoti_Mean","PCCENSUSINCOME_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean"
"624",".",".",".",".",".",".",".","4th quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.00213,".",".",".",".",".","."
"625",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2015,000000010000001,1,2,".",0.00323,".",".",".",".",".","."
"626",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2025,000000010000001,1,2,".",0.00269,".",".",".",".",".","."
"627",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2035,000000010000001,1,2,".",0.00151,".",".",".",".",".","."
"628",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2045,000000010000001,1,2,".",0.00154,".",".",".",".",".","."
"629",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2055,000000010000001,1,2,".",0.00120,".",".",".",".",".","."
"630",".",".",".",".",".",".",".","top quintile",".","Home Owner",".",".",".",".",2065,000000010000001,1,2,".",0.00190,".",".",".",".",".","."
"631",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.33109,".",".",".",".",".","."
"632",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.30522,".",".",".",".",".","."
"633",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.29340,".",".",".",".",".","."
"634",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.28631,".",".",".",".",".","."
"635",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.24489,".",".",".",".",".","."
"636",".",".",".",".",".",".",".",".","bottom quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.20179,".",".",".",".",".","."
"637",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.07180,".",".",".",".",".","."
"638",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.05160,".",".",".",".",".","."
"639",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.04540,".",".",".",".",".","."
"640",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.04414,".",".",".",".",".","."
"641",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.03946,".",".",".",".",".","."
"642",".",".",".",".",".",".",".",".","2nd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.03144,".",".",".",".",".","."
"643",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.03166,".",".",".",".",".","."
"644",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.01852,".",".",".",".",".","."
"645",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.01234,".",".",".",".",".","."
"646",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.01660,".",".",".",".",".","."
"647",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.01997,".",".",".",".",".","."
"648",".",".",".",".",".",".",".",".","3rd quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.01790,".",".",".",".",".","."
"649",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.01139,".",".",".",".",".","."
"650",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.01029,".",".",".",".",".","."
"651",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.00823,".",".",".",".",".","."
"652",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.00734,".",".",".",".",".","."
"653",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.00885,".",".",".",".",".","."
"654",".",".",".",".",".",".",".",".","4th quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.00873,".",".",".",".",".","."
"655",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2015,000000001000001,1,2,".",0.00632,".",".",".",".",".","."
"656",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2025,000000001000001,1,2,".",0.00744,".",".",".",".",".","."
"657",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2035,000000001000001,1,2,".",0.00562,".",".",".",".",".","."
"658",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2045,000000001000001,1,2,".",0.00502,".",".",".",".",".","."
"659",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2055,000000001000001,1,2,".",0.00502,".",".",".",".",".","."
"660",".",".",".",".",".",".",".",".","top quintile","Home Owner",".",".",".",".",2065,000000001000001,1,2,".",0.00425,".",".",".",".",".","."
"661",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2015,000000000100001,1,2,".",0.04866,".",".",".",".",".","."
"662",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2025,000000000100001,1,2,".",0.03820,".",".",".",".",".","."
"663",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2035,000000000100001,1,2,".",0.03423,".",".",".",".",".","."
"664",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2045,000000000100001,1,2,".",0.03425,".",".",".",".",".","."
"665",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2055,000000000100001,1,2,".",0.03003,".",".",".",".",".","."
"666",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".",".",2065,000000000100001,1,2,".",0.02336,".",".",".",".",".","."
"667",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2015,000000000100001,1,2,".",0.25635,".",".",".",".",".","."
"668",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2025,000000000100001,1,2,".",0.23611,".",".",".",".",".","."
"669",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2035,000000000100001,1,2,".",0.21487,".",".",".",".",".","."
"670",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2045,000000000100001,1,2,".",0.19241,".",".",".",".",".","."
"671",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2055,000000000100001,1,2,".",0.16285,".",".",".",".",".","."
"672",".",".",".",".",".",".",".",".",".","Renter",".",".",".",".",2065,000000000100001,1,2,".",0.13645,".",".",".",".",".","."
"673",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2015,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"674",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2025,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"675",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2035,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"676",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2045,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"677",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2055,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"678",".",".",".",".",".",".",".",".",".","Home Owner","1.Less 100% of Poverty",".",".",".",2065,000000000010001,1,2,".",1.00000,".",".",".",".",".","."
"679",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2015,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"680",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2025,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"681",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2035,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"682",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2045,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"683",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2055,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"684",".",".",".",".",".",".",".",".",".","Home Owner","2.100-199% of Poverty",".",".",".",2065,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"685",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2015,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"686",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2025,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"687",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2035,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"688",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2045,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"689",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2055,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"690",".",".",".",".",".",".",".",".",".","Home Owner","3.200-399% of Poverty",".",".",".",2065,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"691",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2015,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"692",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2025,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"693",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2035,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"694",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2045,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"695",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2055,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"696",".",".",".",".",".",".",".",".",".","Home Owner","4.400%+ of Poverty",".",".",".",2065,000000000010001,1,2,".",0.00000,".",".",".",".",".","."
"697",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2015,000000000001001,1,2,".",0.20012,".",".",".",".",".","."
"698",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2025,000000000001001,1,2,".",0.19814,".",".",".",".",".","."
"699",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2035,000000000001001,1,2,".",0.19783,".",".",".",".",".","."
"700",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2045,000000000001001,1,2,".",0.19032,".",".",".",".",".","."
"701",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2055,000000000001001,1,2,".",0.17036,".",".",".",".",".","."
"702",".",".",".",".",".",".",".",".",".","Home Owner",".","<0k",".",".",2065,000000000001001,1,2,".",0.14393,".",".",".",".",".","."
"703",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2015,000000000001001,1,2,".",0.11388,".",".",".",".",".","."
"704",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2025,000000000001001,1,2,".",0.10652,".",".",".",".",".","."
"705",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2035,000000000001001,1,2,".",0.12032,".",".",".",".",".","."
"706",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2045,000000000001001,1,2,".",0.13828,".",".",".",".",".","."
"707",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2055,000000000001001,1,2,".",0.12080,".",".",".",".",".","."
"708",".",".",".",".",".",".",".",".",".","Home Owner",".","0k -  5k",".",".",2065,000000000001001,1,2,".",0.11883,".",".",".",".",".","."
"709",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2015,000000000001001,1,2,".",0.05687,".",".",".",".",".","."
"710",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2025,000000000001001,1,2,".",0.06499,".",".",".",".",".","."
"711",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2035,000000000001001,1,2,".",0.06433,".",".",".",".",".","."
"712",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2045,000000000001001,1,2,".",0.07323,".",".",".",".",".","."
"713",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2055,000000000001001,1,2,".",0.07037,".",".",".",".",".","."
"714",".",".",".",".",".",".",".",".",".","Home Owner",".","5k - 25k",".",".",2065,000000000001001,1,2,".",0.06185,".",".",".",".",".","."
"715",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2015,000000000001001,1,2,".",0.01858,".",".",".",".",".","."
"716",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2025,000000000001001,1,2,".",0.01556,".",".",".",".",".","."
"717",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2035,000000000001001,1,2,".",0.01145,".",".",".",".",".","."
"718",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2045,000000000001001,1,2,".",0.01213,".",".",".",".",".","."
"719",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2055,000000000001001,1,2,".",0.01264,".",".",".",".",".","."
"720",".",".",".",".",".",".",".",".",".","Home Owner",".","25k +",".",".",2065,000000000001001,1,2,".",0.01003,".",".",".",".",".","."
"721",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2015,000000000000101,1,2,".",0.33841,".",".",".",".",".","."
"722",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2025,000000000000101,1,2,".",0.34812,".",".",".",".",".","."
"723",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2035,000000000000101,1,2,".",0.33264,".",".",".",".",".","."
"724",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2045,000000000000101,1,2,".",0.30617,".",".",".",".",".","."
"725",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2055,000000000000101,1,2,".",0.27653,".",".",".",".",".","."
"726",".",".",".",".",".",".",".",".",".","Home Owner",".",".","<0k",".",2065,000000000000101,1,2,".",0.23357,".",".",".",".",".","."
"727",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2015,000000000000101,1,2,".",0.16600,".",".",".",".",".","."
"728",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2025,000000000000101,1,2,".",0.13159,".",".",".",".",".","."
"729",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2035,000000000000101,1,2,".",0.13538,".",".",".",".",".","."
"730",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2045,000000000000101,1,2,".",0.14140,".",".",".",".",".","."
"731",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2055,000000000000101,1,2,".",0.11251,".",".",".",".",".","."
"732",".",".",".",".",".",".",".",".",".","Home Owner",".",".","0k -  5k",".",2065,000000000000101,1,2,".",0.09355,".",".",".",".",".","."
"733",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2015,000000000000101,1,2,".",0.09606,".",".",".",".",".","."
"734",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2025,000000000000101,1,2,".",0.09134,".",".",".",".",".","."
"735",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2035,000000000000101,1,2,".",0.08273,".",".",".",".",".","."
"736",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2045,000000000000101,1,2,".",0.07742,".",".",".",".",".","."
"737",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2055,000000000000101,1,2,".",0.07185,".",".",".",".",".","."
"738",".",".",".",".",".",".",".",".",".","Home Owner",".",".","5k - 25k",".",2065,000000000000101,1,2,".",0.06292,".",".",".",".",".","."
"739",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2015,000000000000101,1,2,".",0.04018,".",".",".",".",".","."
"740",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2025,000000000000101,1,2,".",0.03462,".",".",".",".",".","."
"741",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2035,000000000000101,1,2,".",0.03194,".",".",".",".",".","."
"742",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2045,000000000000101,1,2,".",0.03371,".",".",".",".",".","."
"743",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2055,000000000000101,1,2,".",0.03222,".",".",".",".",".","."
"744",".",".",".",".",".",".",".",".",".","Home Owner",".",".","25k +",".",2065,000000000000101,1,2,".",0.02766,".",".",".",".",".","."
"745",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2015,000000000000011,1,2,".",0.35405,".",".",".",".",".","."
"746",".",".",".",".",".",".",".",".",".","Home Owner",".",".",".","<0k",2025,000000000000011,1,2,".",0.37481,".",".",".",".",".","."
